URL,ページ,コード,納付先,納付金額（法人税）,納付金額（地方法人税）,納付金額（合計） 
\\Sv05121a\e\電子ファイル\メッセージボックス\TEST\el\109_有限会社 シラカワ_納付情報登録依頼_20220214 210452.pdf,2ページ,109,西条税務署,"159,500円","16,500円","176,000円" 
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9687_一般財団法人 青葉学園\9687_一般財団法人 青葉学園_法人税及び地方法人税の確定申告について_20220419 153513.pdf,2ページ,9687
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\971_株式会社 Ｊ’ＣＲＡＦＴＳ\971_株式会社 Ｊ’ＣＲＡＦＴＳ_法人税及び地方法人税の確定申告について_20220419 153422.pdf,1ページ,971
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\971_株式会社 Ｊ’ＣＲＡＦＴＳ\971_株式会社 Ｊ’ＣＲＡＦＴＳ_消費税及び地方消費税の確定申告について_20220419 191122.pdf,1ページ,971
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\971_株式会社 Ｊ’ＣＲＡＦＴＳ\971_株式会社 Ｊ’ＣＲＡＦＴＳ_消費税及び地方消費税の確定申告について_20220419 191122.pdf,2ページ,971
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\972_株式会社 アイエスワークス\972_株式会社 アイエスワークス_法人税及び地方法人税の確定申告について_20220419 153459.pdf,1ページ,972
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\972_株式会社 アイエスワークス\972_株式会社 アイエスワークス_消費税及び地方消費税の確定申告について_20220419 191034.pdf,1ページ,972
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\972_株式会社 アイエスワークス\972_株式会社 アイエスワークス_消費税及び地方消費税の確定申告について_20220419 191034.pdf,2ページ,972
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9783_公益財団法人 廿日市市芸術文化振興事業団\9783_公益財団法人 廿日市市芸術文化振興事業団_法人税及び地方法人税の確定申告について_20220419 153557.pdf,1ページ,9783
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9783_公益財団法人 廿日市市芸術文化振興事業団\9783_公益財団法人 廿日市市芸術文化振興事業団_消費税及び地方消費税の確定申告について_20220419 191125.pdf,1ページ,9783
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9783_公益財団法人 廿日市市芸術文化振興事業団\9783_公益財団法人 廿日市市芸術文化振興事業団_消費税及び地方消費税の確定申告について_20220419 191125.pdf,2ページ,9783
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9787_株式会社 みずの\9787_株式会社 みずの_法人税及び地方法人税の確定申告について_20220419 114012.pdf,1ページ,9787
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9787_株式会社 みずの\9787_株式会社 みずの_消費税及び地方消費税の確定申告について_20220419 163019.pdf,1ページ,9787
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9787_株式会社 みずの\9787_株式会社 みずの_消費税及び地方消費税の確定申告について_20220419 163019.pdf,2ページ,9787
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\97_株式会社 リペイ\97_株式会社 リペイ_消費税及び地方消費税の中間申告について_20220401 123237.pdf,2ページ,97
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\983_有限会社 熊本企画\983_有限会社 熊本企画_法人税及び地方法人税の確定申告について_20220419 153502.pdf,1ページ,983
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\984_株式会社 陽心工業\984_株式会社 陽心工業_法人税及び地方法人税の確定申告について_20220419 153455.pdf,1ページ,984
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\984_株式会社 陽心工業\984_株式会社 陽心工業_消費税及び地方消費税の確定申告について_20220419 191059.pdf,1ページ,984
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\984_株式会社 陽心工業\984_株式会社 陽心工業_消費税及び地方消費税の確定申告について_20220419 191059.pdf,2ページ,984
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\988_株式会社 ＫＴＭ\988_株式会社 ＫＴＭ_法人税及び地方法人税の確定申告について_20220419 153658.pdf,1ページ,988
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\988_株式会社 ＫＴＭ\988_株式会社 ＫＴＭ_消費税及び地方消費税の確定申告について_20220419 191229.pdf,1ページ,988
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\988_株式会社 ＫＴＭ\988_株式会社 ＫＴＭ_消費税及び地方消費税の確定申告について_20220419 191229.pdf,2ページ,988
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\994_株式会社 オフィス．Ｋ－ＬＩＦＥ\994_株式会社 オフィス．Ｋ－ＬＩＦＥ_消費税及び地方消費税の中間申告について_20220401 123318.pdf,2ページ,994
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9980_有限会社 アイムシステム研究所\9980_有限会社 アイムシステム研究所_法人税及び地方法人税の確定申告について_20220419 153713.pdf,1ページ,9980
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9980_有限会社 アイムシステム研究所\9980_有限会社 アイムシステム研究所_消費税及び地方消費税の確定申告について_20220419 191235.pdf,1ページ,9980
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9980_有限会社 アイムシステム研究所\9980_有限会社 アイムシステム研究所_消費税及び地方消費税の確定申告について_20220419 191235.pdf,2ページ,9980
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-4\eTAX\9990_福岡糖業 株式会社\9990_福岡糖業 株式会社_法人税及び地方法人税の確定申告について_20220419 153643.pdf,1ページ,9990
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\104_株式会社 フィラメンツ\104_株式会社 フィラメンツ_消費税及び地方消費税の中間申告について_20220502 130611.pdf,2ページ,104
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\124_株式会社 中村建築\124_株式会社 中村建築_消費税及び地方消費税の中間申告について_20220502 130855.pdf,2ページ,124
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\133_株式会社 クローバーキッチン\133_株式会社 クローバーキッチン_消費税及び地方消費税の中間申告について_20220502 130537.pdf,2ページ,133
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\143_藤利食品 有限会社\143_藤利食品 有限会社_消費税及び地方消費税の中間申告について_20220502 130856.pdf,2ページ,143
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\157_有限会社 殿林\157_有限会社 殿林_消費税及び地方消費税の中間申告について_20220502 130937.pdf,2ページ,157
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\158_株式会社 縁\158_株式会社 縁_内国法人の確定申告(青色)_20220502 173156.pdf,2ページ,158
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\158_株式会社 縁\158_株式会社 縁_消費税及び地方消費税申告(一般・法人)_20220502 173203.pdf,2ページ,158
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\158_株式会社 縁\158_株式会社 縁_納付情報登録依頼_20220502 173203.pdf,2ページ,158
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\190_ＢＯＰＯ ｅ ｊａｐａｎ 株式会社\190_ＢＯＰＯ ｅ ｊａｐａｎ 株式会社_消費税及び地方消費税の中間申告について_20220502 130805.pdf,2ページ,190
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\194_株式会社 あきん\194_株式会社 あきん_消費税及び地方消費税の中間申告について_20220502 130725.pdf,2ページ,194
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\198_分田建設 株式会社\198_分田建設 株式会社_消費税及び地方消費税の中間申告について_20220502 130754.pdf,2ページ,198
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\206_株式会社 マコデン\206_株式会社 マコデン_消費税及び地方消費税の中間申告について_20220502 130917.pdf,2ページ,206
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\216_株式会社 ＦＴ\216_株式会社 ＦＴ_消費税及び地方消費税の中間申告について_20220502 130730.pdf,2ページ,216
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\220_サン電機 株式会社\220_サン電機 株式会社_消費税及び地方消費税の中間申告について_20220502 130739.pdf,2ページ,220
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\221_株式会社 ホーユー\221_株式会社 ホーユー_消費税及び地方消費税の中間申告について_20220502 130622.pdf,2ページ,221
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\261_有限会社 上野タタミ店\261_有限会社 上野タタミ店_消費税及び地方消費税の中間申告について_20220502 130617.pdf,2ページ,261
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\270_株式会社 グローグッドコーポレーション\270_株式会社 グローグッドコーポレーション_内国法人の確定申告(青色)_20220502 164000.pdf,2ページ,270
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\270_株式会社 グローグッドコーポレーション\270_株式会社 グローグッドコーポレーション_消費税及び地方消費税申告(一般・法人)_20220502 164208.pdf,2ページ,270
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\270_株式会社 グローグッドコーポレーション\270_株式会社 グローグッドコーポレーション_納付情報登録依頼_20220502 164208.pdf,2ページ,270
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\286_株式会社 環境開発公社\286_株式会社 環境開発公社_消費税及び地方消費税の中間申告について_20220502 130621.pdf,2ページ,286
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\292_有限会社 杉本設備\292_有限会社 杉本設備_消費税及び地方消費税の中間申告について_20220502 130708.pdf,2ページ,292
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\294_有限会社 新井板金\294_有限会社 新井板金_消費税及び地方消費税の中間申告について_20220502 130936.pdf,2ページ,294
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\295_シーエムシー 株式会社\295_シーエムシー 株式会社_消費税及び地方消費税の中間申告について_20220502 130550.pdf,2ページ,295
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\29_有限会社 大田不動産管理\29_有限会社 大田不動産管理_内国法人の確定申告(青色)_20220502 084901.pdf,2ページ,29
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\307_株式会社 きやま\307_株式会社 きやま_消費税及び地方消費税の中間申告について_20220502 130636.pdf,2ページ,307
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\312_有限会社 パル動物病院\312_有限会社 パル動物病院_消費税及び地方消費税の中間申告について_20220502 130632.pdf,2ページ,312
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\314_アイズ株式会社\314_アイズ株式会社_内国法人の確定申告(青色)_20220502 104031.pdf,2ページ,314
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\314_アイズ株式会社\314_アイズ株式会社_消費税及び地方消費税申告(一般・法人)_20220502 104241.pdf,2ページ,314
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\314_アイズ株式会社\314_アイズ株式会社_納付情報登録依頼_20220502 104241.pdf,2ページ,314
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\321_有限会社 ウェルストン\321_有限会社 ウェルストン_内国法人の確定申告(青色)_20220502 171652.pdf,2ページ,321
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\321_有限会社 ウェルストン\321_有限会社 ウェルストン_消費税及び地方消費税申告(一般・法人)_20220502 171656.pdf,2ページ,321
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\321_有限会社 ウェルストン\321_有限会社 ウェルストン_納付情報登録依頼_20220502 171656.pdf,2ページ,321
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\326_株式会社 Ｈａｐｐｙ Ｆａｃｔｏｒｙ\326_株式会社 Ｈａｐｐｙ Ｆａｃｔｏｒｙ_消費税及び地方消費税の中間申告について_20220502 130855.pdf,2ページ,326
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\343_株式会社 クローバー\343_株式会社 クローバー_消費税及び地方消費税の中間申告について_20220502 130545.pdf,2ページ,343
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\345_金清産業 有限会社\345_金清産業 有限会社_消費税及び地方消費税の中間申告について_20220502 130909.pdf,2ページ,345
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\367_株式会社 総和工業\367_株式会社 総和工業_消費税及び地方消費税の中間申告について_20220502 130709.pdf,2ページ,367
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\396_有限会社 脇本商店\396_有限会社 脇本商店_消費税及び地方消費税の中間申告について_20220502 130745.pdf,2ページ,396
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\422_有限会社 クレヨン\422_有限会社 クレヨン_内国法人の確定申告(青色)_20220502 163653.pdf,2ページ,422
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\422_有限会社 クレヨン\422_有限会社 クレヨン_消費税及び地方消費税申告(一般・法人)_20220502 163715.pdf,2ページ,422
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\422_有限会社 クレヨン\422_有限会社 クレヨン_納付情報登録依頼_20220502 163715.pdf,2ページ,422
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\456_株式会社 ナイス保険オフィス\456_株式会社 ナイス保険オフィス_消費税及び地方消費税の中間申告について_20220502 130606.pdf,2ページ,456
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\477_株式会社 エコーライト\477_株式会社 エコーライト_消費税及び地方消費税の中間申告について_20220502 125708.pdf,2ページ,477
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\479_有限会社 ジィーエム\479_有限会社 ジィーエム_消費税及び地方消費税の中間申告について_20220502 130741.pdf,2ページ,479
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\47_キュートク 株式会社\47_キュートク 株式会社_消費税及び地方消費税の中間申告について_20220502 130623.pdf,2ページ,47
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\495_有限会社 クリーンサービスオクダ\495_有限会社 クリーンサービスオクダ_消費税及び地方消費税の中間申告について_20220502 130922.pdf,2ページ,495
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\497_株式会社 福永建設工業\497_株式会社 福永建設工業_消費税及び地方消費税の中間申告について_20220502 130829.pdf,2ページ,497
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\505_株式会社 とき\505_株式会社 とき_内国法人の確定申告(青色)_20220502 103208.pdf,2ページ,505
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\505_株式会社 とき\505_株式会社 とき_消費税及び地方消費税申告(一般・法人)_20220502 103417.pdf,2ページ,505
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\505_株式会社 とき\505_株式会社 とき_納付情報登録依頼_20220502 103417.pdf,2ページ,505
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\514_アルファバイオ 株式会社\514_アルファバイオ 株式会社_消費税及び地方消費税の中間申告について_20220502 130653.pdf,2ページ,514
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\517_株式会社 昇和建設\517_株式会社 昇和建設_消費税及び地方消費税の中間申告について_20220502 130741.pdf,2ページ,517
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\534_株式会社 阿河工業\534_株式会社 阿河工業_消費税及び地方消費税の中間申告について_20220502 130918.pdf,2ページ,534
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\547_ソリッドアワー 株式会社\547_ソリッドアワー 株式会社_消費税及び地方消費税の中間申告について_20220502 130813.pdf,2ページ,547
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\578_株式会社 スカイ産業\578_株式会社 スカイ産業_消費税及び地方消費税の中間申告について_20220502 130728.pdf,2ページ,578
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\597_有限会社 新栄\597_有限会社 新栄_消費税及び地方消費税の中間申告について_20220502 130643.pdf,2ページ,597
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\612_株式会社 環境開発ホールディングス\612_株式会社 環境開発ホールディングス_消費税及び地方消費税の中間申告について_20220502 130622.pdf,2ページ,612
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\612_株式会社 環境開発ホールディングス\612_株式会社 環境開発ホールディングス_給与所得・退職所得等の所得税徴収高計算書(一般)_20220502 110309.pdf,2ページ,612
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\620_小田産業 株式会社\620_小田産業 株式会社_内国法人の確定申告(青色)_20220502 094525.pdf,2ページ,620
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\620_小田産業 株式会社\620_小田産業 株式会社_消費税及び地方消費税申告(一般・法人)_20220502 094559.pdf,2ページ,620
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\620_小田産業 株式会社\620_小田産業 株式会社_納付情報登録依頼_20220502 094559.pdf,2ページ,620
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\629_株式会社 イーコム\629_株式会社 イーコム_消費税及び地方消費税の中間申告について_20220502 130612.pdf,2ページ,629
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\665_有限会社 司建設工業\665_有限会社 司建設工業_消費税及び地方消費税の中間申告について_20220502 130841.pdf,2ページ,665
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\674_Ｈａｐｐｙ Ｃｌｏｖｅｒ 株式会社\674_Ｈａｐｐｙ Ｃｌｏｖｅｒ 株式会社_消費税及び地方消費税の中間申告について_20220502 130736.pdf,2ページ,674
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\676_株式会社 エーテックサービス\676_株式会社 エーテックサービス_消費税及び地方消費税の中間申告について_20220502 130633.pdf,2ページ,676
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\678_株式会社 スラッガー\678_株式会社 スラッガー_消費税及び地方消費税の中間申告について_20220502 130852.pdf,2ページ,678
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\691_株式会社 小松塗装店\691_株式会社 小松塗装店_消費税及び地方消費税の中間申告について_20220502 130727.pdf,2ページ,691
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\696_株式会社 エル設計\696_株式会社 エル設計_消費税及び地方消費税の中間申告について_20220502 130542.pdf,2ページ,696
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\709_株式会社 きっすい\709_株式会社 きっすい_消費税及び地方消費税の中間申告について_20220502 130712.pdf,1ページ,709
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\712_中山法面工業 有限会社\712_中山法面工業 有限会社_消費税及び地方消費税の中間申告について_20220502 130622.pdf,2ページ,712
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\717_有限会社 大野屋クリーニングセンター\717_有限会社 大野屋クリーニングセンター_消費税及び地方消費税の中間申告について_20220502 130638.pdf,2ページ,717
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\71_株式会社 インクルース\71_株式会社 インクルース_消費税及び地方消費税の中間申告について_20220502 130600.pdf,2ページ,71
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\726_株式会社 チウラ\726_株式会社 チウラ_内国法人の確定申告(青色)_20220502 163733.pdf,2ページ,726
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\726_株式会社 チウラ\726_株式会社 チウラ_消費税及び地方消費税申告(一般・法人)_20220502 163756.pdf,2ページ,726
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\726_株式会社 チウラ\726_株式会社 チウラ_納付情報登録依頼_20220502 163756.pdf,2ページ,726
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\788_株式会社 大幸\788_株式会社 大幸_消費税及び地方消費税の中間申告について_20220502 130603.pdf,2ページ,788
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\832_株式会社 志和工業\832_株式会社 志和工業_消費税及び地方消費税の中間申告について_20220502 130925.pdf,2ページ,832
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\835_株式会社 ＳＥＥＤ総合技建\835_株式会社 ＳＥＥＤ総合技建_消費税及び地方消費税の中間申告について_20220502 130629.pdf,2ページ,835
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\861_明和工業 有限会社\861_明和工業 有限会社_消費税及び地方消費税の中間申告について_20220502 130934.pdf,2ページ,861
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\920_株式会社 ファストリメイク\920_株式会社 ファストリメイク_内国法人の確定申告(青色)_20220502 100858.pdf,2ページ,920
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\920_株式会社 ファストリメイク\920_株式会社 ファストリメイク_消費税及び地方消費税申告(一般・法人)_20220502 101111.pdf,2ページ,920
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\920_株式会社 ファストリメイク\920_株式会社 ファストリメイク_納付情報登録依頼_20220502 101111.pdf,2ページ,920
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\930_株式会社 齋藤商会\930_株式会社 齋藤商会_内国法人の確定申告(青色)_20220502 100002.pdf,2ページ,930
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\930_株式会社 齋藤商会\930_株式会社 齋藤商会_消費税及び地方消費税申告(一般・法人)_20220502 100227.pdf,2ページ,930
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\930_株式会社 齋藤商会\930_株式会社 齋藤商会_納付情報登録依頼_20220502 100227.pdf,2ページ,930
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\932_株式会社 ＫＯＤＡＭＡ\932_株式会社 ＫＯＤＡＭＡ_給与所得・退職所得等の所得税徴収高計算書(一般)_20220506 142636.pdf,2ページ,932
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\93_株式会社 山陽タオル\93_株式会社 山陽タオル_消費税及び地方消費税の中間申告について_20220502 130642.pdf,2ページ,93
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\949_株式会社 リバウス\949_株式会社 リバウス_消費税及び地方消費税の中間申告について_20220502 130859.pdf,2ページ,949
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\95_株式会社 モダンハウジング\95_株式会社 モダンハウジング_消費税及び地方消費税の中間申告について_20220502 130934.pdf,2ページ,95
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\980_株式会社 森川建設\980_株式会社 森川建設_消費税及び地方消費税の中間申告について_20220502 130844.pdf,2ページ,980
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\982_株式会社 大和屋\982_株式会社 大和屋_消費税及び地方消費税の中間申告について_20220502 130652.pdf,2ページ,982
URL,ページ,コード
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eTAX\983_有限会社 熊本企画\983_有限会社 熊本企画_内国法人の確定申告(青色)_20220502 084115.pdf,2ページ,983
URL,ページ,コード,発行元,件名,受付日時,手続名,納入対象年月,まとめ納付見出し,合計金額
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eLTAX受信通知\240_株式会社 シビル調査設計_地方税共同機構_納付結果通知_個人都道府県民税・市区町村民税（特別徴収）.pdf,1ページ,240,地方税共同機構,納付結果通知,2022/05/1008:18:49,個人都道府県民税・市区町村民税（特別徴収）,2022/04,,"234,300円"
URL,ページ,コード,発行元,件名,受付日時,手続名,納入対象年月,まとめ納付見出し,合計金額
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eLTAX受信通知\458_第一システム 株式会社_eLTAX 地方税ポータルシステム_納付情報発行依頼受付通知_個人都道府県民税・市区町村民税（特別徴収）.pdf,1ページ,458,eLTAX地方税ポータルシステム,納付情報発行依頼受付通知,2022/05/1014:01:35,個人都道府県民税・市区町村民税（特別徴収）,2022/04,個人住民税（特別徴収）２０２２０５１０１４０１２２１９６,"297,600円"
URL,ページ,コード,発行元,件名,受付日時,手続名,納入対象年月,まとめ納付見出し,合計金額
\\Sv05121a\e\電子ファイル\メッセージボックス\2022-5\eLTAX受信通知\458_第一システム 株式会社_地方税共同機構_納付情報発行結果_個人都道府県民税・市区町村民税（特別徴収）.pdf,1ページ,458,地方税共同機構,納付情報発行結果,2022/05/1014:01:37,個人都道府県民税・市区町村民税（特別徴収）,2022/04,個人住民税（特別徴収）２０２２０５１０１４０１２２１９６,"297,600円"
URL,ページ,コード,発行元,件名,受付日時,手続名,納入対象年月,まとめ納付見出し,合計金額
